	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YDL106C	-0.262519761969	-0.164328842341	0.164969235289	0.0404704503031	0.495233994618	0.338547368517	-0.325307578676	-0.233045826679	0.0473765172186	-0.191496334736	0.0796550357689	0.286149412885	0.116185252738	0.0144646185369	-0.110402230124	0.642971218606	0.194686870732	0.33955406616	-0.629562837105	0.00159489846088	0.458485720924	0.14438663025	0.217584187513	0.256094058761	-0.0654013547534	-0.0517840768043	-0.29154616425	0.126546540533	0.354551826258	0.0877617323495	0.0582219266124	0.218901232981	0.188614218862	-0.0138816858991	-0.376811123644	-0.0670011643437	0.203792261709	-0.00586015314292	0.116074140454	0.0875044034347	0.0746743897707	0.243021066689	0.129033200765	0.307900074483	0.305628549426
YDL170W	0.651412480265	0.784958235201	0.158251479499	0.229039696059	1.69603298568	-0.720582277018	0.0722362637742	-0.115068318621	0.332328710404	0.0980527284925	0.922118346697	0.669956775671	2.09619325295	-0.0291851469322	0.402759124876	1.20891058222	-0.00266149295708	-1.07724000053	0.577806882946	-0.258723745824	-0.483329588186	0.658744313443	0.668270775714	0.804442342621	0.212571289117	0.741887560276	-0.178384308642	0.648207100528	-0.488856050579	-0.323253240579	0.156359335579	0.115137010525	-0.0235654903406	-0.0639665204334	-0.384663635146	0.29791940592	0.18219448924	0.446523175532	0.50146896901	-0.294377469438	0.374772401084	0.616507927293	1.15003640723	-0.918204558617	0.194904440293
YDR043C	-0.397481473242	0.222532397187	-0.135907668908	0.409411896365	0.140833071853	0.175171561527	0.0180885681831	-0.0694935198285	0.417971872776	0.198198620665	0.106986750764	-0.0738254320706	0.0422514510128	0.0986502300238	0.0155728076784	0.247610606182	-0.411397865039	0.141651727652	0.0172837844156	0.0941942213119	-0.359135447981	-0.0892065057419	0.218347448116	0.271644498789	0.353985092837	-0.159935620513	0.462344815414	-0.175953930262	0.23106961667	0.0771852339223	-0.0123441106644	0.338346872389	0.513831992925	-0.0785088238726	-0.0937126751895	-0.196742132357	-0.243336806005	0.247070819357	-0.00559530323306	-0.0530187466185	-0.0319236876551	0.0753085355916	-0.110006689756	-0.183164742651	0.0398629818091
YDR123C	-0.10100239406	-0.0488259711865	-0.525886805425	0.760548658199	-0.524608332507	-0.497851570776	-0.147933850679	-0.216479277634	0.955079727966	-0.136764059619	0.917277399245	-0.380993323066	0.0132834407581	-0.612727153199	-0.0993247947468	-0.406951986433	-0.235060436931	-0.0482322411488	0.00140440560693	-0.600900824463	-0.580883485491	-0.281252691708	0.380346757674	0.997802098454	0.4609646154	0.406835153009	-0.424806209659	0.301674355796	-0.49764999061	-0.526811359326	-0.250644998968	-0.406437706072	0.128229199951	-0.583833698998	0.415014794159	-0.0972765441208	-0.209018263778	-0.0328532552293	-0.340768701682	-0.494607609892	0.438396834243	-0.0873478411211	0.933579448596	-0.0645536510491	-0.75777115716
YDR146C	0.0816469778539	0.0960128196981	0.0227843974148	0.385640181337	0.474837514009	-0.0650256593631	0.481534835758	0.110854785303	0.907320967776	0.616878746586	0.530529729111	0.38082575257	-0.00558720695606	0.124535663278	-0.142749150429	0.0780979994307	-0.835776360819	-0.0934292161773	0.284650425484	0.26641653851	-0.783737987836	-0.404938333417	-0.100970468879	0.429473231345	1.0427085126	0.377190930774	-0.412959323159	0.0589308265877	-0.324701216012	0.180637972835	-0.541541354775	-0.759174394621	0.435482623004	0.195645152183	0.236189116071	0.188339994525	0.244582162373	1.35007885981	-0.0149331146706	-0.421904875149	-0.0991616345506	-0.429657714549	-0.132669105677	0.98540623948	-0.327875515425
YDR207C	0.129211869747	0.105107229341	-0.141640341212	0.28405201615	0.0345260788581	-0.146848684997	-0.153932391626	-0.0732960633102	0.207140092946	0.0310653744422	0.258063094751	0.118898453001	0.0933029018813	-0.00491887798994	0.134863305011	0.104088060258	-0.162650574237	0.0734449545092	-0.213059728704	0.155036091944	-0.105683766113	-0.0348052668823	0.264970635931	0.2961944988	0.135719618583	0.188168174232	0.0706338820655	0.31775392304	0.0537319385935	-0.0545946427311	-0.113669921056	0.156138311736	-0.0179873599332	-0.052530121118	0.0728181013429	-0.0940866614125	-0.0518331589062	0.0572418965988	0.0483221860271	-0.113438031919	0.280543843735	0.0294839487867	0.233987324858	-0.0113022504075	-0.0684815374177
YDR216W	0.00954282913183	-0.318127171951	0.151209900317	-0.0492718106568	0.0306310733049	0.0801601897982	0.123488542714	0.18000834973	-0.045434593791	0.178747139425	-0.221813033408	0.296696441808	-0.323286446922	0.314968194412	0.1257825213	0.11687999562	0.262918504222	0.12692349765	-0.270682629641	-0.0483748095934	0.201879657301	0.114716901356	-0.29469277071	-0.0997910990202	-0.0539411268384	-0.159206362929	-0.0427727485891	-0.0979335877034	0.333808079233	0.407097589172	-0.0352496228238	0.315064636752	0.193496596005	0.136279876931	-0.0960537628616	-0.419001595175	-0.256532239756	0.0632852857497	0.0258735885179	0.119934239335	-0.261018912771	-0.235091637175	-0.238105929312	0.261575800053	0.276851440898
YDR253C	-1.06997616546	-2.0488949161	0.572173229377	-1.20678807788	-0.36862811117	0.483998035555	-0.863637907006	-0.848624854264	0.500390988479	-1.23857523343	0.52668363329	-0.510033780697	-0.876873481144	0.945987681169	-1.4807909295	-0.512224506449	-0.391372727138	1.36822259457	0.726694564675	-1.19348570963	0.475647019599	-0.472820074377	-1.74834443319	-0.893375526271	-0.72378027427	1.16700715002	-0.713292979407	-0.961525481296	0.6116115427	1.5140462294	0.177805756671	0.886444122558	0.847084184972	-0.175936007526	-0.27618515116	-0.680862679302	-0.941585791216	0.881276271958	-0.546048367879	0.641778790241	-0.954715182704	-0.233922616966	-0.455302691123	-1.51327563614	-1.76166149301
YDR259C	-0.0666275721314	-0.604613579356	0.159856564286	-0.659474287767	0.153194668382	0.160204432653	-0.624544773281	-0.318604192228	0.0513661983731	-0.473377140622	0.200312197212	0.679128659977	-0.968357957759	0.586048845711	-0.16533311816	-0.546262952582	0.0821842126654	1.02801808671	0.0627580872279	-0.791419976858	0.0655852437254	-0.0891591538728	-1.34541353957	-1.07718156382	-0.384524871038	0.36057935178	-0.312923034281	-0.52292971567	0.131685229402	0.777180200832	0.405861648233	-0.0863577640178	0.858045319777	-0.0710289825386	-0.772222303155	-0.396798543578	-0.94834742244	-1.20940108842	-0.457286387273	0.524389385685	-0.667666700526	-0.168556517964	-1.07439951167	-0.750925670248	-0.756824172183
YDR310C	-0.144560617752	0.0707311344	0.142750199424	0.011455366759	0.159838997837	0.0821540810784	-0.00469311972645	-0.240674692039	-0.0581092496621	0.267401495914	0.0146899375608	0.196380592458	0.218806628734	0.00543219664683	-0.100154437385	0.247219400834	-0.108887090468	0.283688902591	0.0653045264979	-0.238523812772	-0.0296475203402	0.242769709392	0.0814697072461	0.163507722487	0.0849316174918	0.143703353953	-0.027039500746	-0.146513132386	0.0153994424421	0.127539237921	0.18124905	0.103968646034	0.0384628818823	-0.00172119642745	-0.0976901353486	0.20500874022	0.278798374596	0.0148270596177	-0.407567783641	0.272257080418	0.0437320015114	-0.00580291239542	0.181049987163	0.20745991242	0.0132932700237
YDR423C	-0.0589054358699	0.850952252128	1.20150806022	0.542781457084	0.866455152388	0.223739540119	0.865699772831	0.37422155121	-0.955663128091	1.1271063188	-0.284305847218	0.827827672451	1.07866340407	0.404254801508	0.481027735747	0.583763186168	0.752588759792	0.343644078619	0.747814120313	0.851047740805	0.825404438691	1.39760726972	-0.234636281783	-0.664402851136	-0.249694628819	-0.404403443149	0.882393477249	-1.2807846811	0.787145656438	0.12176736764	1.25762948531	-0.0255820778094	-0.25103231323	0.466220625611	0.115376525237	-0.212756853144	0.0520239220611	-0.324283706786	0.271181818803	1.60148028536	-0.989388202187	-1.22517198177	-0.619257214714	0.334163907831	0.397543041278
YDR451C	0.179276224677	0.142146364297	0.0499115112858	-0.0692459233475	0.402810979518	0.0730067702155	-0.00575936642245	-0.13900328493	0.0751532932802	0.182496529972	-0.00856604891863	0.246589927647	0.321178511354	-0.0351326847392	0.0641551172143	0.292529859282	-0.0474933319557	0.582334863032	0.188871957647	-0.205602784011	0.118271485711	0.0989162952348	-0.0751119861072	-0.171753938488	-0.0348046293905	-0.0079825013076	-0.13138709061	-0.179379008646	0.383972056473	0.306758483312	0.256484158841	-0.193195897746	-0.24362309863	0.178033578964	0.0745505158599	-0.0965537059101	-0.0642970090123	-0.178019978434	0.0101586069644	0.166434397569	-0.0947889050638	-0.102039826559	-0.423775080389	0.300316322075	-0.183506580087
YDR463W	-0.117833619806	-0.339517390829	-0.0521024982406	0.39322884534	-0.177012852186	-0.121422107481	-0.411718152271	-0.0219127553098	0.601060655368	-0.136470312903	0.21601864764	-0.563434512784	-0.163346398845	0.0459667705372	0.244547966498	-0.448433672988	-0.396672746182	0.0276069591652	-0.00807690521564	-0.0995163485156	-0.257433221805	-0.329834951582	0.129688668887	0.287885042804	0.400480832857	0.151759065596	-0.232942357276	0.0725270338883	-0.227611234108	-0.292297191418	-0.216163193968	-0.145773730474	-0.0274665355178	-0.495015115208	0.265770036969	0.0728193455146	-0.194691694046	-0.200877944409	0.104284664359	-0.207704362724	-0.444788550897	0.078487914623	-0.1289757303	0.154995658044	-0.551366873853
YEL009C	-0.374377486521	-0.450289707994	0.311890351318	-0.00758638199278	0.26370293142	0.452916946	0.381355251406	-0.134908732539	0.441253111937	0.0958980677224	0.221889916185	0.197827227808	-0.200179523973	0.2169474038	0.0220481573678	0.330614989685	0.430737772948	0.853688900096	-0.0843564255923	0.42897529082	0.78002067267	-0.226870125953	-0.385967795523	-0.246921346598	0.309462071915	0.0923352820815	-0.29121707148	-0.0573325460933	0.670970748092	0.670481225979	-0.241484485375	0.0131297166026	-0.0985808299348	0.0671121154104	0.0441232142988	-0.216339601183	-0.317090176413	-0.478065364377	0.0968414440475	-0.0494681866565	-0.477981875005	0.0466015927326	-0.467588799077	0.615205105454	-0.131727375825
YER040W	-0.16643560018	0.0212810915057	-0.29004311468	0.0879107838533	-0.312112130983	-0.0609259409964	-0.110705533132	-0.0804861320491	0.05791305944	-0.362771390828	0.351903541815	-0.0900766000115	-0.188940755315	-0.00871673843133	0.210570218694	-0.336722005635	0.167062881185	-0.0415102994516	-0.74365920946	-0.0679527286868	0.0165463249318	0.0430097293882	0.0306156246399	0.0370306622402	-0.00134612838268	0.430601951323	-0.131147568237	0.286487443986	-0.187691585345	-0.142553417192	0.112288221282	-0.0618586326263	0.19042774644	-0.143120914008	0.0197866751235	0.892658190137	0.647752577648	0.103352823085	-5.4966199047e-05	0.0851971709485	0.506978796973	0.150863370157	0.0892105379275	-0.0902539286008	0.0939233789267
YER111C	-0.170805366579	-0.249925613893	-0.145956799996	0.0224197063466	0.0159497088007	-0.24922597708	-0.16227706049	-0.0457114724728	0.126838090329	-0.0933327684433	-0.0141520601993	0.0863927500371	0.422938204728	-0.0726431954142	-0.140678050794	-0.086136284694	-0.313771585139	-0.178476062102	0.353254031972	-0.209402154424	-0.425478752585	-0.681564778256	0.154007893882	0.271453356423	0.63058005692	0.108013975888	-0.036721349342	0.401976992496	-0.306586619304	-0.273736007558	-0.741427793457	-0.253676866947	0.0285580641174	-0.0345881469203	0.078498833426	-0.145657554137	-0.126763004178	0.522772224575	-1.9659707006e-05	-0.617642657299	-0.538138866873	-0.164089109097	0.282246765534	0.207399376968	-0.196970822908
YER161C	-0.216508529646	0.0338243249705	0.111024986175	-0.309865864406	0.203788424749	0.199479980704	0.287276667282	0.11864821956	-0.297891194543	0.0262798400382	0.0979122299938	0.017933339283	0.114993701612	0.153495625024	0.482295352456	0.214786393519	-0.0687154016801	0.0290036876846	0.0338577808531	0.0584670667828	0.401579920214	-0.0167720030592	0.134806753651	-0.179482285408	-0.166338833861	0.117211270132	0.306473849276	-0.0980771035965	0.340402346105	-0.0277622941549	0.149913485719	-0.157700216481	0.0260833975531	0.149934502394	0.118135433267	1.22419146418	0.919711044198	0.0706983460391	0.319590651846	-0.155954378621	-0.18665112242	0.574373318427	-0.227944369295	0.166326717105	-0.0472960124144
YER169W	-0.533582659007	0.42131905654	-0.144300826751	0.610275660739	-0.279078191845	-0.677444381978	-0.303344605068	-0.169255889112	0.548998399893	-0.272674716758	0.487267204715	-0.157853003142	0.164389537168	-0.315869658789	0.2641155059	-0.132095087599	0.0312740995189	0.00793210970029	-0.514793117681	-0.55637943799	-0.162860786287	0.189054365525	0.120439281117	0.430918824381	0.4662051221	-0.0352915675459	0.0990493088479	-0.0586264943967	-0.184698370658	-0.366582932591	0.129571270503	0.304333008205	0.0893857773269	-0.648757323596	0.232847387074	0.487251437454	0.340548818437	-0.0449987529169	-0.281717020148	-0.232219627545	0.0692811055845	0.28611459039	0.55070541771	0.156383329601	-0.210094451636
YFL021W	-0.31465134508	-0.231091544087	-0.0778448833268	0.125858939486	0.125570321677	-0.24027963544	0.184789165494	-0.434325538439	0.264756898145	-0.206828569407	0.48413911638	0.125521648341	-0.26299909359	0.120765466934	0.0896930669506	-0.103625653179	0.0607644803372	0.236707753388	0.821894363011	0.0785027386645	-6.29050276447e-05	-0.550494163472	-0.185827824401	-0.172920993552	-0.228290334023	-0.0625735298152	-0.36429611585	-0.370122940218	0.214717605884	0.374606833559	-0.527792008177	0.318892590521	0.0282864863383	-0.396163105635	-0.0428434197627	-0.60781386986	-0.862188929398	-0.691497875889	-0.303034916327	-0.212061227883	-0.128625324337	0.0701637508976	0.191008828343	-0.525896389087	-0.514933288328
YFR034C	0.336095520789	0.119474634413	0.0574828619542	0.393364456635	0.025652420042	-0.0982573949183	0.0697283049569	0.238812583097	0.159427298568	0.440695959455	-0.0919757573626	0.000884639846176	-0.0182679728554	0.226224459562	0.193800836087	0.0615534894503	-0.0151776660625	-0.177673623956	0.226990844971	0.260898567945	-0.0322130003468	-0.0212334061519	0.15053604285	0.389439585051	0.208343630298	0.375579114257	0.291815569303	-0.265000737305	-0.13600090973	-0.1174581877	0.159591720045	-0.0221516699598	0.247119343217	0.18808308566	0.0218138199957	-0.233461107409	-0.16509100013	0.106276911016	0.295858905716	-0.080503837644	-0.230828144207	0.034457333838	0.11402125917	0.497676138158	-0.15209723197
YGL013C	-0.114389792053	0.343465254762	0.227781176648	0.0273474082164	0.497593725358	-0.647965412711	0.559928784635	-0.0832179836193	0.164668857781	-0.838104047827	0.154478831297	0.0807599799221	0.298502354037	-0.241352173413	0.0238584746416	0.153042576682	-0.352477201667	-0.440013958102	0.27477951269	-0.290078121302	-0.65922184502	-1.10542454171	0.368731719491	0.27934095942	0.228074163681	-0.2692841484	0.445601554164	0.157923672743	-0.69625689377	-0.756430049459	-1.35837467171	0.26793440811	0.0688935327637	-0.419661034291	0.239852960143	0.0188883055856	-0.252818610221	0.580290511855	-0.155757235547	-0.63857198717	-0.378115841407	0.0952216699882	0.538256714982	-0.187576559008	0.00250433719923
YGL073W	-0.0716578571607	0.0055170247383	0.272330892465	-0.182651940789	0.0469507859925	0.0620122717306	0.130936272734	0.290054162975	-0.136604906809	-0.0453712218351	-0.157824602584	0.0262076551804	-0.0183092887379	0.0601442515574	0.107219920256	-0.229775581362	-0.0215170073553	-0.0154395341571	0.144716636635	0.0565141374604	-0.000171212331618	-0.0464061759454	0.0599042107202	-0.271303334592	-0.121940461448	-0.0957647892941	-0.000543128681867	-0.127305975205	0.0606411500118	0.0910094206543	0.0104533671897	0.116746658522	0.0636525061178	0.202433567903	-0.0116372885138	-0.103019235697	-0.105912827569	-0.0684360571406	0.161711447114	0.0457664028365	0.0350303242841	0.105934857657	-0.154094082022	-0.053312340837	0.129283017254
YGL131C	-2.40628542247	-0.789868493388	0.478396169452	2.24560191312	-0.666079302793	-0.47549029761	1.3029513219	-0.737706172006	0.967983304449	0.249336992124	-0.461621652848	-1.78246204651	3.9745708022	-1.30084742044	-0.702557744882	0.312708522157	0.155417260225	0.780264244526	1.33046246256	-3.06579207152	-0.310738199646	2.10996730857	-0.029397378753	2.69546973337	0.933157243992	1.25991380219	-0.515810890866	-0.799256501444	1.03343413368	0.998881399866	1.08324700907	-1.08169321777	-2.87622351853	0.0374844310328	4.47299961566	0.787553324607	0.377292658215	-0.585975318253	1.2993290638	0.409751807343	2.35067979306	-2.15926344996	-1.36330619191	-0.297036181861	0.705540489957
YGL162W	0.611041569603	-0.207269553947	0.144242564735	0.266199058253	-0.0092593223733	-0.112108847508	0.320890484253	-0.0414714598369	0.0917665324626	1.03072053691	-0.186846857895	0.0922902390141	0.229315790128	0.242317623247	0.0226989912668	-0.651929349776	-0.171327200177	-0.095736950542	-0.0275500101399	0.319769771168	-0.419459312782	-0.493867345602	-0.389377813603	0.0898890581154	0.235034887537	-0.0175466530163	0.0450553244034	0.19553430477	-0.253703865844	0.0895985755101	-0.588950032764	0.173773102761	0.232461254389	0.0758752763563	-0.124308011359	-0.310260810829	-0.524085652349	0.617632347601	-0.31925232361	-0.331608196677	-0.00218049247607	0.13816568193	-0.121988970547	-0.310680433617	-0.424255387259
YGL237C	0.299482340048	0.0594571748672	-0.0570053277698	-0.185895539686	0.25310079766	-0.0850188300807	0.0958830113367	0.271811290452	-0.204774839274	0.199863802268	-0.260296697465	-0.238967976715	0.147945469139	0.194689365349	-0.0298436396112	0.260981539144	0.0671706590758	-0.251661398016	0.163872173767	-0.248362318812	-0.159130277007	0.0439295658726	0.100203226111	-0.0897122311507	-0.0871917684957	-0.180636204579	-0.0253857981993	-0.127536912296	0.0959136031167	0.0677325853042	0.0972092174134	-0.420982206305	0.0757166936548	0.231237632101	-0.0567606053444	0.0481386415356	-0.0865633582875	0.174660289649	-0.242289304991	0.0143810031208	0.314610483041	0.0672707564398	-0.102828650803	-0.351295926717	0.173205129662
YHL009C	-3.62461388044	0.663017357602	0.411302006627	-1.80331270565	1.24676853854	0.690083258819	3.59431065917	0.00844808478515	-3.4623748564	-5.59528830944	-0.549592849423	0.635243797067	2.5796593732	-0.49934305917	-2.38986247634	1.34260230732	1.87371569502	0.11072897436	-0.921201971159	-8.75967152919	1.11760614803	5.87092579705	1.75327115276	0.51410332889	-0.72144602048	0.380259062709	0.811788078363	-1.22891755952	1.53094112469	0.82060944158	5.43589912988	-13.4681007641	-6.84024438346	0.346419973334	1.81524084806	0.178048983996	0.361734485462	-5.6156073966	2.50521575965	4.8019683326	-2.21723578189	-2.72602621123	-2.00305948601	0.146091599925	1.37746125262
YHL020C	1.42991589727	0.0323727303015	-0.506211406792	1.77744682432	-0.0875203413147	-0.374599649748	-0.418577803546	-0.686449105045	0.179858763582	-0.293847796932	0.670104232279	-0.0612208861759	0.327215355212	-0.695430630809	-0.337436103787	0.36774416739	0.861561996577	-0.437595836162	-0.63915427676	-0.624362040371	0.428765587043	0.684475423717	0.818594111986	1.23508061295	0.871913717144	0.433614303583	-0.484278874312	1.5141123213	-0.661040558759	-0.411713228084	0.677303584478	-0.561447530447	0.332193697512	-0.310817958786	1.11501467237	1.58900867661	1.44460976332	0.243517103879	0.15906337245	0.0901180973233	0.98201787207	-0.30257961476	1.37741419804	0.495628355769	0.705073637589
YHL027W	-0.450182570233	-0.38670526324	0.262459430021	0.0549852802358	0.386221229233	9.48355447769e-05	-0.90604989627	-0.216018299561	0.209969587719	0.686238722519	0.315657540039	-0.226516752982	0.430891120695	-0.112730715459	-0.208587638037	0.0629283129892	-0.824390268224	0.309975935977	-0.30899758522	-0.123738806398	-0.354388282699	0.313726255655	0.377363381112	-0.238449615566	-0.519491271572	-0.0642720838254	-0.376873301489	-0.727591045892	0.396525562749	-0.128068583579	0.5413011036	0.0282982106254	-0.662126468678	-0.374444319848	-0.0237922097465	0.463580181627	0.59880750454	0.0654154019612	0.0748603925158	0.136824001756	-0.278883069271	-0.18303552148	-0.592185610955	0.15567802573	-0.538887363928
